,wahlbezirk,wahlkreis,bezirk,bezirkname,ost_west,waehler_be,waehler,ungueltig,gueltig,cdu_p,spd_p,linke_p,gruene_p,afd_p,piraten_p,fdp_p
1439,10601,1006,10,Marzahn-Hellersdorf,O,1690,836,18,818,0.13691931540342298,0.14792176039119806,0.22249388753056235,0.03178484107579462,0.2787286063569682,0.007334963325183373,0.04034229828850856
1440,10602,1006,10,Marzahn-Hellersdorf,O,1970,923,27,896,0.18861607142857145,0.1328125,0.22767857142857145,0.041294642857142856,0.26674107142857145,0.010044642857142858,0.03683035714285714
1441,10603,1006,10,Marzahn-Hellersdorf,O,1948,967,17,950,0.16736842105263158,0.14,0.2757894736842105,0.035789473684210524,0.24526315789473685,0.011578947368421052,0.04
1442,10604,1006,10,Marzahn-Hellersdorf,O,1554,846,16,830,0.17349397590361446,0.14698795180722893,0.26265060240963856,0.04337349397590362,0.22409638554216868,0.006024096385542169,0.04578313253012048
1443,10605,1006,10,Marzahn-Hellersdorf,O,1197,586,21,565,0.14513274336283186,0.16460176991150444,0.24601769911504426,0.05132743362831858,0.24601769911504426,0.017699115044247787,0.04424778761061947
1444,10606,1006,10,Marzahn-Hellersdorf,O,2005,1030,20,1010,0.2099009900990099,0.15643564356435646,0.2603960396039604,0.034653465346534656,0.22178217821782176,0.0029702970297029703,0.04653465346534653
1445,10607,1006,10,Marzahn-Hellersdorf,O,2071,1021,27,994,0.1841046277665996,0.14989939637826966,0.3108651911468813,0.0261569416498994,0.2022132796780684,0.006036217303822936,0.04225352112676056
1446,10608,1006,10,Marzahn-Hellersdorf,O,1672,782,20,762,0.15354330708661418,0.14041994750656167,0.30446194225721784,0.03674540682414698,0.22965879265091865,0.005249343832020997,0.053805774278215215
1447,10609,1006,10,Marzahn-Hellersdorf,O,1615,843,15,828,0.13647342995169082,0.1388888888888889,0.29347826086956524,0.035024154589371984,0.2560386473429952,0.006038647342995169,0.04227053140096618
1448,10610,1006,10,Marzahn-Hellersdorf,O,1927,1059,16,1043,0.17929050814956854,0.15148609779482264,0.2895493767976989,0.050814956855225316,0.2358581016299137,0.004793863854266539,0.029721955896452545
1449,10611,1006,10,Marzahn-Hellersdorf,O,1874,921,14,907,0.15104740904079386,0.14553472987872107,0.32083792723263505,0.04299889746416759,0.22160970231532529,0.007717750826901873,0.03858875413450937
1450,10612,1006,10,Marzahn-Hellersdorf,O,1864,1060,12,1048,0.22709923664122136,0.15935114503816794,0.241412213740458,0.05438931297709924,0.1851145038167939,0.0009541984732824428,0.07251908396946563
1451,10613,1006,10,Marzahn-Hellersdorf,O,1886,988,13,975,0.2143589743589744,0.13948717948717948,0.2153846153846154,0.04205128205128205,0.22564102564102564,0.0071794871794871795,0.06666666666666668
1452,10614,1006,10,Marzahn-Hellersdorf,O,2014,1125,18,1107,0.26377597109304424,0.12737127371273713,0.2240289069557362,0.04968383017163505,0.20957542908762425,0.004516711833785004,0.06955736224028906
1453,10615,1006,10,Marzahn-Hellersdorf,O,1908,939,20,919,0.16104461371055495,0.14689880304678998,0.2426550598476605,0.04026115342763874,0.2829162132752993,0.001088139281828074,0.03482045701849837
1454,10616,1006,10,Marzahn-Hellersdorf,O,1933,918,12,906,0.13245033112582782,0.17108167770419427,0.2637969094922737,0.03642384105960265,0.2803532008830022,0.0077262693156732905,0.03532008830022075
1455,10617,1006,10,Marzahn-Hellersdorf,O,1881,819,14,805,0.15031055900621118,0.1701863354037267,0.21987577639751552,0.03850931677018633,0.2608695652173913,0.006211180124223602,0.037267080745341616
1456,10618,1006,10,Marzahn-Hellersdorf,O,1871,790,14,776,0.18427835051546396,0.12757731958762886,0.2190721649484536,0.028350515463917526,0.3028350515463917,0.005154639175257732,0.038659793814432984
1457,11101,1101,11,Lichtenberg,O,1083,576,9,567,0.1675485008818342,0.12522045855379188,0.2716049382716049,0.033509700176366834,0.2804232804232804,0.008818342151675485,0.04585537918871252
1458,11102,1101,11,Lichtenberg,O,1034,618,13,605,0.30247933884297523,0.13553719008264462,0.20165289256198346,0.033057851239669415,0.228099173553719,0.003305785123966942,0.04958677685950413
1459,11103,1101,11,Lichtenberg,O,1062,639,8,631,0.22503961965134706,0.10776545166402536,0.2202852614896989,0.03486529318541997,0.29160063391442154,0.009508716323296357,0.06339144215530904
1460,11104,1101,11,Lichtenberg,O,1173,616,10,606,0.1963696369636964,0.15016501650165018,0.2145214521452145,0.026402640264026403,0.2953795379537954,0.0099009900990099,0.047854785478547865
1461,11105,1101,11,Lichtenberg,O,984,573,6,567,0.27336860670194,0.14638447971781304,0.2292768959435626,0.044091710758377416,0.20634920634920634,0.003527336860670194,0.04056437389770723
1462,11106,1101,11,Lichtenberg,O,1094,571,13,558,0.14874551971326164,0.14157706093189965,0.2724014336917563,0.03225806451612903,0.2634408602150537,0.012544802867383513,0.04838709677419355
1463,11107,1101,11,Lichtenberg,O,900,396,10,386,0.2176165803108808,0.15803108808290156,0.2305699481865285,0.049222797927461134,0.2383419689119171,0.0025906735751295338,0.049222797927461134
1464,11108,1101,11,Lichtenberg,O,1063,475,10,465,0.15483870967741936,0.15053763440860216,0.23440860215053766,0.034408602150537634,0.2774193548387097,0.012903225806451613,0.04946236559139785
1465,11109,1101,11,Lichtenberg,O,1068,560,19,541,0.18114602587800369,0.10720887245841036,0.27171903881700554,0.031423290203327174,0.26062846580406657,0.009242144177449169,0.040665434380776334
1466,11110,1101,11,Lichtenberg,O,1140,507,7,500,0.182,0.14400000000000002,0.26,0.04,0.228,0.006,0.038
1467,11111,1101,11,Lichtenberg,O,1003,535,9,526,0.21673003802281368,0.1140684410646388,0.23954372623574144,0.03231939163498099,0.25475285171102663,0.0,0.06273764258555133
1468,11112,1101,11,Lichtenberg,O,1240,564,11,553,0.18806509945750446,0.16455696202531644,0.2730560578661845,0.03435804701627486,0.2332730560578662,0.0108499095840868,0.03616636528028933
1469,11113,1101,11,Lichtenberg,O,894,414,11,403,0.2109181141439206,0.18114143920595527,0.25806451612903225,0.01985111662531017,0.22084367245657568,0.007444168734491316,0.029776674937965264
1470,11114,1101,11,Lichtenberg,O,1000,504,10,494,0.1700404858299595,0.14979757085020245,0.319838056680162,0.01417004048582996,0.2489878542510121,0.010121457489878544,0.022267206477732792
1471,11115,1101,11,Lichtenberg,O,916,464,7,457,0.1925601750547046,0.13785557986870894,0.31947483588621445,0.02188183807439825,0.20568927789934355,0.006564551422319475,0.0525164113785558
1472,11116,1101,11,Lichtenberg,O,988,541,5,536,0.17537313432835822,0.125,0.31343283582089554,0.03171641791044776,0.2444029850746269,0.00746268656716418,0.03171641791044776
1473,11117,1101,11,Lichtenberg,O,1123,486,12,474,0.1308016877637131,0.17721518987341772,0.2721518987341772,0.027426160337552744,0.2805907172995781,0.010548523206751054,0.0379746835443038
1474,11118,1101,11,Lichtenberg,O,1047,493,13,480,0.17708333333333334,0.12916666666666668,0.3,0.035416666666666666,0.23541666666666666,0.00625,0.052083333333333336
1475,11119,1101,11,Lichtenberg,O,1310,600,12,588,0.14625850340136054,0.16156462585034015,0.2585034013605442,0.030612244897959183,0.27380952380952384,0.011904761904761904,0.034013605442176874
1476,11120,1101,11,Lichtenberg,O,1350,566,11,555,0.14414414414414414,0.17117117117117114,0.26666666666666666,0.03063063063063063,0.25225225225225223,0.012612612612612612,0.03063063063063063
1477,11121,1101,11,Lichtenberg,O,1071,508,12,496,0.14112903225806453,0.17540322580645162,0.2903225806451613,0.018145161290322585,0.2620967741935484,0.014112903225806453,0.03225806451612903
1478,11122,1101,11,Lichtenberg,O,1248,655,5,650,0.1676923076923077,0.15384615384615385,0.2369230769230769,0.030769230769230767,0.2661538461538461,0.0015384615384615385,0.05692307692307692
1479,11123,1101,11,Lichtenberg,O,1225,645,10,635,0.15905511811023626,0.14173228346456693,0.2976377952755905,0.028346456692913382,0.2393700787401575,0.0031496062992125984,0.05511811023622047
1480,11124,1101,11,Lichtenberg,O,1057,490,8,482,0.13485477178423236,0.16390041493775934,0.2655601659751037,0.022821576763485483,0.2800829875518672,0.014522821576763488,0.03941908713692946
1481,11125,1101,11,Lichtenberg,O,1238,608,7,601,0.15806988352745424,0.1497504159733777,0.24459234608985025,0.024958402662229616,0.2928452579034942,0.006655574043261232,0.04492512479201331
1482,11126,1101,11,Lichtenberg,O,1182,548,13,535,0.14766355140186915,0.14018691588785046,0.25981308411214954,0.03177570093457944,0.2654205607476636,0.014953271028037384,0.03925233644859813
1483,11127,1101,11,Lichtenberg,O,1213,639,14,625,0.1552,0.1392,0.2736,0.0272,0.2752,0.008,0.0496
1484,11201,1102,11,Lichtenberg,O,978,470,7,463,0.2375809935205184,0.08855291576673865,0.2613390928725702,0.05399568034557235,0.23974082073434125,0.0021598272138228947,0.04967602591792657
1485,11202,1102,11,Lichtenberg,O,1281,678,25,653,0.1807044410413476,0.16845329249617153,0.2572741194486983,0.03981623277182236,0.2434915773353752,0.004594180704441043,0.03981623277182236
1486,11203,1102,11,Lichtenberg,O,1249,639,17,622,0.16237942122186494,0.14308681672025725,0.3070739549839228,0.033762057877813514,0.23311897106109325,0.00482315112540193,0.03858520900321544
1487,11204,1102,11,Lichtenberg,O,1103,525,6,519,0.17533718689788053,0.1791907514450867,0.21579961464354527,0.03468208092485549,0.27938342967244706,0.015414258188824663,0.03853564547206165
1488,11205,1102,11,Lichtenberg,O,1148,563,12,551,0.17422867513611615,0.16515426497277674,0.3030852994555354,0.019963702359346643,0.2123411978221416,0.007259528130671506,0.043557168784029036
1489,11206,1102,11,Lichtenberg,O,1143,554,16,538,0.1970260223048327,0.13940520446096655,0.2620817843866171,0.02973977695167286,0.26022304832713755,0.0,0.044609665427509285
1490,11207,1102,11,Lichtenberg,O,1061,513,11,502,0.17131474103585656,0.10557768924302788,0.30278884462151395,0.0398406374501992,0.25099601593625503,0.013944223107569721,0.029880478087649407
1491,11208,1102,11,Lichtenberg,O,880,399,14,385,0.16363636363636366,0.10909090909090907,0.2883116883116883,0.03636363636363636,0.2727272727272727,0.012987012987012988,0.07272727272727272
1492,11209,1102,11,Lichtenberg,O,964,477,10,467,0.1670235546038544,0.14346895074946467,0.291220556745182,0.03640256959314775,0.2398286937901499,0.010706638115631693,0.03640256959314775
1493,11210,1102,11,Lichtenberg,O,1181,627,4,623,0.25842696629213485,0.1348314606741573,0.1958266452648475,0.038523274478330656,0.2247191011235955,0.003210272873194221,0.09309791332263244
1494,11211,1102,11,Lichtenberg,O,1068,579,7,572,0.3041958041958042,0.1153846153846154,0.2674825174825175,0.04370629370629369,0.16258741258741258,0.006993006993006993,0.06818181818181818
1495,11212,1102,11,Lichtenberg,O,1118,563,10,553,0.16817359855334538,0.1609403254972875,0.3074141048824593,0.03616636528028933,0.19891500904159126,0.0108499095840868,0.03616636528028933
1496,11213,1102,11,Lichtenberg,O,1379,752,8,744,0.17473118279569896,0.1586021505376344,0.3131720430107527,0.021505376344086027,0.2217741935483871,0.0026881720430107533,0.03494623655913978
1497,11214,1102,11,Lichtenberg,O,917,499,14,485,0.18969072164948453,0.1711340206185567,0.27628865979381445,0.035051546391752585,0.20618556701030927,0.002061855670103093,0.061855670103092786
1498,11215,1102,11,Lichtenberg,O,992,450,4,446,0.14349775784753366,0.14573991031390135,0.30493273542600896,0.008968609865470852,0.2533632286995516,0.01345291479820628,0.044843049327354265
1499,11216,1102,11,Lichtenberg,O,1373,798,16,782,0.2186700767263427,0.15217391304347827,0.2774936061381074,0.044757033248081834,0.19053708439897696,0.0,0.05882352941176471
1500,11217,1102,11,Lichtenberg,O,1185,627,5,622,0.2411575562700965,0.12057877813504825,0.2652733118971061,0.04180064308681672,0.2009646302250804,0.008038585209003215,0.045016077170418015
1501,11218,1102,11,Lichtenberg,O,1646,806,10,796,0.1444723618090452,0.12814070351758794,0.3304020100502513,0.035175879396984924,0.19597989949748745,0.011306532663316585,0.06407035175879397
1502,11219,1102,11,Lichtenberg,O,999,538,6,532,0.21804511278195488,0.12218045112781956,0.2650375939849624,0.03195488721804511,0.1973684210526316,0.013157894736842105,0.08458646616541353
1503,11220,1102,11,Lichtenberg,O,1132,671,9,662,0.2688821752265861,0.12386706948640484,0.2794561933534743,0.060422960725075525,0.13293051359516614,0.006042296072507553,0.07099697885196375
1504,11221,1102,11,Lichtenberg,O,1199,685,7,678,0.22861356932153395,0.1415929203539823,0.26843657817109146,0.05162241887905605,0.17994100294985252,0.0014749262536873154,0.057522123893805316
1505,11222,1102,11,Lichtenberg,O,1287,678,13,665,0.17293233082706766,0.15639097744360902,0.3578947368421053,0.039097744360902256,0.162406015037594,0.003007518796992481,0.039097744360902256
1506,11223,1102,11,Lichtenberg,O,1164,614,20,594,0.24074074074074076,0.17676767676767674,0.2996632996632997,0.02525252525252525,0.16498316498316498,0.0033670033670033673,0.03872053872053872
1507,11224,1102,11,Lichtenberg,O,1432,784,9,775,0.26838709677419353,0.12774193548387094,0.2270967741935484,0.05806451612903226,0.17419354838709675,0.0,0.08387096774193549
1508,11225,1102,11,Lichtenberg,O,1228,636,11,625,0.20800000000000002,0.1472,0.256,0.048,0.1728,0.0112,0.0672
1509,11226,1102,11,Lichtenberg,O,1260,718,11,707,0.2036775106082037,0.12871287128712872,0.26874115983026875,0.06364922206506365,0.17256011315417255,0.0099009900990099,0.060820367751060825
1510,11227,1102,11,Lichtenberg,O,1236,700,6,694,0.1786743515850144,0.1628242074927954,0.23487031700288186,0.06195965417867435,0.2319884726224784,0.0043227665706051886,0.04899135446685879
1511,11228,1102,11,Lichtenberg,O,1182,662,9,653,0.20214395099540586,0.11791730474732008,0.2940275650842267,0.033690658499234305,0.2312404287901991,0.0015313935681470136,0.05972434915773354
1512,11301,1103,11,Lichtenberg,O,1170,596,6,590,0.18305084745762712,0.2288135593220339,0.22372881355932206,0.05084745762711865,0.17627118644067796,0.00847457627118644,0.04406779661016949
1513,11302,1103,11,Lichtenberg,O,921,526,13,513,0.16374269005847952,0.18323586744639372,0.25146198830409355,0.050682261208577,0.2378167641325536,0.0038986354775828462,0.06042884990253411
1514,11303,1103,11,Lichtenberg,O,1012,450,4,446,0.1547085201793722,0.14573991031390135,0.3116591928251121,0.06950672645739911,0.2040358744394619,0.004484304932735426,0.04932735426008968
1515,11304,1103,11,Lichtenberg,O,1298,644,10,634,0.15772870662460567,0.15615141955835962,0.26813880126182965,0.044164037854889586,0.2444794952681388,0.007886435331230283,0.03470031545741325
1516,11305,1103,11,Lichtenberg,O,1177,629,12,617,0.17828200972447325,0.15721231766612642,0.28038897893030795,0.06320907617504051,0.1896272285251216,0.009724473257698542,0.05834683954619125
1517,11306,1103,11,Lichtenberg,O,1439,687,13,674,0.17507418397626112,0.17507418397626112,0.27299703264094954,0.05934718100890207,0.18545994065281896,0.011869436201780416,0.04451038575667656
1518,11307,1103,11,Lichtenberg,O,1721,913,11,902,0.2117516629711752,0.15853658536585366,0.23170731707317074,0.07982261640798226,0.17184035476718404,0.006651884700665189,0.07317073170731707
1519,11308,1103,11,Lichtenberg,O,1374,742,9,733,0.19099590723055931,0.15279672578444747,0.2414733969986357,0.07094133697135062,0.19099590723055931,0.002728512960436562,0.0723055934515689
1520,11309,1103,11,Lichtenberg,O,1228,605,11,594,0.18686868686868688,0.1717171717171717,0.2441077441077441,0.03198653198653199,0.2356902356902357,0.006734006734006735,0.04208754208754209
1521,11310,1103,11,Lichtenberg,O,1285,660,8,652,0.1549079754601227,0.147239263803681,0.32975460122699385,0.04294478527607362,0.21932515337423314,0.004601226993865031,0.04447852760736196
1522,11311,1103,11,Lichtenberg,O,1180,567,8,559,0.16100178890876565,0.18246869409660108,0.3363148479427549,0.03398926654740608,0.1932021466905188,0.003577817531305903,0.03935599284436494
1523,11312,1103,11,Lichtenberg,O,1069,476,8,468,0.1688034188034188,0.1858974358974359,0.30982905982905984,0.042735042735042736,0.18803418803418806,0.004273504273504274,0.042735042735042736
1524,11313,1103,11,Lichtenberg,O,1337,738,13,725,0.18344827586206894,0.15310344827586206,0.263448275862069,0.03448275862068965,0.2386206896551724,0.0027586206896551718,0.06620689655172414
1525,11314,1103,11,Lichtenberg,O,1262,676,19,657,0.2039573820395738,0.1339421613394216,0.2450532724505327,0.0441400304414003,0.2678843226788432,0.0045662100456621,0.045662100456620995
1526,11315,1103,11,Lichtenberg,O,1209,749,8,741,0.20917678812415652,0.14304993252361672,0.2793522267206478,0.044534412955465584,0.17139001349527666,0.0026990553306342783,0.07152496626180836
1527,11316,1103,11,Lichtenberg,O,1113,549,1,548,0.1624087591240876,0.16423357664233576,0.2755474452554745,0.03832116788321168,0.2098540145985401,0.007299270072992701,0.06751824817518247
1528,11317,1103,11,Lichtenberg,O,802,446,7,439,0.23690205011389526,0.1480637813211845,0.20501138952164008,0.04100227790432802,0.23462414578587695,0.009111617312072893,0.06378132118451026
1529,11318,1103,11,Lichtenberg,O,1315,676,10,666,0.2117117117117117,0.16516516516516516,0.2777777777777778,0.03153153153153153,0.1891891891891892,0.003003003003003003,0.04954954954954955
1530,11319,1103,11,Lichtenberg,O,1091,489,9,480,0.19166666666666668,0.13125,0.3270833333333333,0.04375,0.21875,0.00625,0.029166666666666667
1531,11320,1103,11,Lichtenberg,O,1036,478,6,472,0.15677966101694915,0.1716101694915254,0.336864406779661,0.02754237288135593,0.2076271186440678,0.00211864406779661,0.036016949152542374
1532,11321,1103,11,Lichtenberg,O,1059,487,16,471,0.18683651804670912,0.18259023354564755,0.29723991507431,0.03184713375796178,0.1910828025477707,0.004246284501061571,0.03609341825902335
1533,11322,1103,11,Lichtenberg,O,1181,593,10,583,0.1869639794168096,0.15437392795883362,0.31732418524871353,0.03430531732418525,0.19039451114922806,0.003430531732418525,0.03602058319039452
1534,11323,1103,11,Lichtenberg,O,1308,644,11,633,0.18009478672985782,0.16903633491311215,0.2890995260663507,0.03949447077409163,0.1895734597156398,0.01579778830963665,0.04107424960505529
1535,11324,1103,11,Lichtenberg,O,979,473,11,462,0.14502164502164502,0.17316017316017315,0.3484848484848485,0.03463203463203463,0.1774891774891775,0.0021645021645021645,0.03896103896103896
